Partname,PowerW,Speedmms,EnergydensityJmm3,Hatchdistancemm,Layerthickmm,Time,Numpoints,EMapproxmean,EMapproxstd,EMapproxenergy,cD2detailpeak,cD2detailstd,cD2detailenergy,cD2detailentropy,cD2detailvariance,cD2detailskew,cD2detailkurt,cD1detailpeak,cD1detailstd,cD1detailenergy,cD1detailentropy,cD1detailvariance,cD1detailskew,cD1detailkurt,EMADRratio,EManomalydensity
H7_remelt,199,1920,57.58,0.06,0.03,2.43,145387,1649.406125,59.42345955,99025454851,75.20567316,17.52791479,11168385.71,-71568277.45,307.2277968,0.033530911,-0.196837789,67.74628582,18.13875524,23918538.4,-155112982.6,329.0144417,-0.026533701,-0.248119052,2822.289425,0.001114214
H7_remelt,199,1920,57.58,0.06,0.03,2.46,144963,1657.431191,63.75378424,99717918259,69.35164844,17.64751138,11288305.58,-72477681.98,311.4346579,0.046480582,-0.212318282,73.77824136,18.11982364,23798910.93,-154240167.9,328.3280087,-0.034228189,-0.247657855,2842.001395,0.001117473
H7_remelt,199,1920,57.58,0.06,0.03,2.49,134581,1663.6065,64.23300007,93268124418,73.60682454,17.56390146,10380757.04,-66567107.75,308.4906343,0.047157655,-0.184911961,73.46083162,18.15958746,22191608.91,-144019856.4,329.7706169,-0.001101113,-0.230480977,2863.412641,0.001129373
H7_remelt,199,1920,57.58,0.06,0.03,2.52,143635,1655.560086,63.10048019,98578933219,65.1228275,17.66567298,11207907.34,-72018705.4,312.0760018,0.017964313,-0.198576494,72.10499986,18.17918848,23735852.18,-153966750.6,330.4828939,-0.031552538,-0.256484587,2821.074051,0.000988569
H7_remelt,199,1920,57.58,0.06,0.03,2.55,143523,1652.990839,60.93973853,98187410595,71.21216626,17.68115538,11218953.34,-72142271.13,312.6232557,0.048601373,-0.191721099,73.05044167,18.14309929,23623113.04,-153175813.8,329.1720519,-0.020781712,-0.24368178,2818.070821,0.001072946
H7_remelt,199,1920,57.58,0.06,0.03,2.58,138618,1650.15251,57.23039353,94490090876,75.41377184,17.61321333,10752286.35,-69136675.09,310.2252837,0.036016012,-0.157301677,67.63869485,18.09896837,22705086.45,-147064108.9,327.5726562,-0.022209881,-0.250274331,2824.193383,0.001067636
H7_remelt,199,1920,57.58,0.06,0.03,2.61,145210,1657.418306,63.39553509,99882533365,69.2877626,17.61936295,11271804.08,-72459154.6,310.4419507,0.019131593,-0.156160798,75.61248888,18.13971911,23891628.38,-154907935.9,329.0494094,-0.037524657,-0.240153822,2840.52285,0.001335941
H7_remelt,199,1920,57.58,0.06,0.03,2.64,151056,1656.28244,64.23234781,1.04E+11,71.91988028,17.66941377,11791852.4,-75846104.54,312.2081829,0.036624936,-0.176708124,66.84941782,18.12732218,24819474.28,-160846635.3,328.5998093,-0.040040956,-0.259124121,2834.271759,0.000940011
H7_remelt,199,1920,57.58,0.06,0.03,2.67,142775,1657.066684,61.28133005,98158877039,76.73890768,17.63748636,11105527.84,-71390679.4,311.080925,0.025868513,-0.151819998,67.55752136,18.0868064,23354325.16,-151286638.2,327.1325658,-0.030811456,-0.24386548,2848.499587,0.001246656
H7_remelt,199,1920,57.58,0.06,0.03,2.7,143360,1654.217859,61.69239226,98223998782,67.66517978,17.59818811,11101063.61,-71328231.53,309.6962248,0.032260538,-0.157053346,67.58484344,18.18714159,23710765.49,-153835416.5,330.7721193,-0.029748946,-0.250249745,2821.569602,0.001255528
